vector_dim_0,vector_dim_1,vector_dim_2,vector_dim_3,vector_dim_4,vector_dim_5,vector_dim_6,vector_dim_7,vector_dim_8,vector_dim_9,vector_dim_10,vector_dim_11,vector_dim_12,vector_dim_13,vector_dim_14,vector_dim_15,vector_dim_16,vector_dim_17,vector_dim_18,vector_dim_19,vector_dim_20,vector_dim_21,vector_dim_22,vector_dim_23,vector_dim_24,vector_dim_25,vector_dim_26,vector_dim_27,vector_dim_28,vector_dim_29,vector_dim_30,vector_dim_31,vector_dim_32,vector_dim_33,vector_dim_34,vector_dim_35,vector_dim_36,vector_dim_37,vector_dim_38,vector_dim_39,vector_dim_40,vector_dim_41,vector_dim_42,vector_dim_43,vector_dim_44,vector_dim_45,vector_dim_46,vector_dim_47,vector_dim_48,vector_dim_49,vector_dim_50,vector_dim_51,vector_dim_52,vector_dim_53,vector_dim_54,vector_dim_55,vector_dim_56,vector_dim_57,vector_dim_58,vector_dim_59,vector_dim_60,vector_dim_61,vector_dim_62,vector_dim_63,vector_dim_64,vector_dim_65,vector_dim_66,vector_dim_67,vector_dim_68,vector_dim_69,vector_dim_70,vector_dim_71,vector_dim_72,vector_dim_73,vector_dim_74,vector_dim_75,vector_dim_76,vector_dim_77,vector_dim_78,vector_dim_79,vector_dim_80,vector_dim_81,vector_dim_82,vector_dim_83,vector_dim_84,vector_dim_85,vector_dim_86,vector_dim_87,vector_dim_88,vector_dim_89,vector_dim_90,vector_dim_91,vector_dim_92,vector_dim_93,vector_dim_94,vector_dim_95,vector_dim_96,vector_dim_97,vector_dim_98,vector_dim_99
0.004782321,-0.0011362663,-0.0011034578,0.0009930482,-0.0015187404,0.00018861215,-0.0030186283,0.0033136734,0.0053543285,0.002704943,0.00065417134,-0.00502609,-0.0013893016,0.00067248795,-0.003612879,0.000680353,-0.00017495011,-0.0037467615,0.0014256483,-0.00023229746,0.001286535,0.00019117392,-0.0028516164,-0.0027539763,-0.002510129,-0.0005644442,-0.0031585244,-0.00081036234,0.005464627,-0.0015173198,-0.0015945416,0.0047162008,-0.0017804368,-0.002786033,-0.0016632499,0.0010440788,-0.0060347933,-0.0010943371,0.0001274884,0.0017365972,0.0007480486,-0.00066575094,-0.0034749166,-0.0052199196,0.0058680875,-0.002096462,0.0010015846,-0.0018240502,-0.0012611673,-0.002539776,-0.0010734037,-0.00074786146,-0.0006262873,0.0030856328,-0.004210893,0.0014946827,-0.0020767646,-0.00068313867,-0.005322911,-0.0020453348,-0.0010862234,0.00048934214,0.0012201159,-0.0054613017,0.0012603516,0.003063069,0.0018991701,-0.0004646398,0.0013099259,0.0018649052,0.00034706085,0.0029492183,-0.0007758588,-0.0037377442,0.0054788454,-0.0015627705,-0.0033559473,-0.0026728427,-0.004350955,-0.0022340673,0.0031551374,0.0023832174,-0.0019673603,0.0026250184,0.00056452805,0.00027103364,0.0008996695,0.00081447454,0.002483812,-0.004852516,0.0029222383,-0.0017345706,0.0011177082,-0.0019406648,0.0016707596,0.0026897525,-0.00084713026,0.0025230094,0.0044726245,-0.0014562178
-0.0011970412,-0.00050354545,0.0017102086,0.0005172255,-0.00077634247,-0.0019275958,-0.0011531172,0.0031353117,-0.00049566565,0.00049735815,-0.0018830514,-0.003055642,-0.00025530724,0.0010158642,0.0006995116,-0.00058355596,0.0008006536,-0.0009851592,0.0001538988,-0.0002976093,0.0024976758,-0.0004311001,-7.375399e-05,-0.0013923753,-0.001434282,-0.0013017844,0.00037092864,-0.0013672283,-0.0005705907,0.00043290915,0.0018988108,0.0008788494,-0.00012906629,0.00011287732,0.00051305955,-9.907313e-05,-0.0005292128,-0.0014967694,-0.0013516741,-0.001155436,0.0012983064,-0.00031192484,0.0005460831,-0.00097567064,0.0014456392,-0.00047834066,-0.00048285496,0.00024349702,0.00015858126,0.0001841183,0.0007043322,-9.854361e-05,0.0005065634,0.0010378241,-0.0020108821,0.0012650184,0.00017306779,-4.4535398e-05,0.0009622114,0.0006443485,0.0014846267,0.0019274538,-0.00054087257,-0.00034436103,0.0008960819,-0.0005349833,-0.00078257243,-0.0002326241,-0.00024963816,0.0008209599,-0.0011920376,0.0012342356,0.0013712649,-0.00024399647,0.0018219153,0.0006872877,0.00047607717,0.00022361947,-0.0011750405,-0.00032087913,-0.0016598869,-0.0013274398,-0.0018006887,0.0010427615,-0.0007828708,0.00015117928,0.00072407466,0.0009474851,0.00010581218,0.0009922568,0.0012633201,-0.00047766566,0.0007313797,-6.523436e-05,0.00056923943,0.00053368014,0.0014726194,0.0014413401,-0.000990195,0.00028270882
0.0060977144,-0.0004838274,0.0009700527,-0.0044897525,0.0042317756,-0.0059789955,0.0051979506,0.001909553,-0.0008634561,0.00338348,-0.0008183238,0.003101397,-0.0026595115,0.0034007875,-0.0020694486,0.005413047,-0.0052469117,-0.0031469464,-0.0024126472,-0.0024464254,-0.0043311734,0.0023451224,0.0041880454,-0.0022768194,0.0036546614,0.0021965557,0.0036067197,-0.0018870916,0.0014394394,-0.0020180778,0.0015145979,0.00032978292,-0.0004031577,-0.002592523,-0.0028282346,0.006543233,-0.0044873124,-0.0048918086,0.00072073255,-0.005140904,0.0022945653,0.004409646,0.0020013738,-0.00088959705,0.006063727,0.0001561384,0.002664819,0.0034121904,0.0034303726,0.0039840857,-0.0001748151,-0.0050018616,-0.0022821203,0.0046941363,-0.00051665027,0.0004727472,0.002684273,0.00039356344,0.0009431521,0.0023667985,0.00016989639,0.000117436015,-0.004123396,0.0007135697,-0.004329789,0.0025190467,0.0017745503,-0.0032060381,0.002622727,-0.0018540805,-9.60151e-05,0.0023404395,0.0037527618,-0.0022743624,0.0056398944,0.00021839331,-0.002781824,-0.0029815813,0.0016860699,0.0018630463,0.00027425418,0.0043844916,0.0020332385,-0.0015669522,0.0030791971,0.0033212323,-0.0012212861,-0.001322772,0.0029010347,3.3777407e-05,-0.0015244167,0.0036034721,-0.0022476916,-0.0026562682,0.00165754,0.006758762,0.0045481375,0.00066709943,-0.0038041396,0.005161247
0.0022314843,0.00083057676,0.002183249,-0.0028575133,-0.0014542958,-0.002929245,-0.0029431856,0.004717707,0.0007224648,-0.0018464063,0.0016948336,0.0009968083,-0.0021852036,-0.0009775927,-0.0018569019,0.0010496218,0.0010670905,0.00045324536,0.000381649,-0.002339206,-0.0014489451,-0.0005993594,-1.8035713e-05,-0.0020893079,-0.0017700428,-3.2042386e-05,-1.4434894e-05,-0.0017913415,-0.00311945,0.0021604756,0.001283882,0.0004205699,0.0009928443,-0.0011798234,-0.00030166248,0.0042746672,0.0005325388,-0.006956093,0.0003281239,-0.0052516935,-0.0011614328,-0.00033911396,0.0032788166,-0.0012203263,0.002253442,-0.0013931484,0.0021546572,-0.0011782848,0.00036198663,-0.000975434,-0.00041117222,-0.0012017244,-0.0031973845,0.0010731497,-0.0022363395,-0.0029094103,0.0011003837,-0.0018409329,-0.000804119,8.797515e-05,0.002770618,0.0011101721,-0.00077039853,0.00039586396,-0.0017088972,0.00037442904,0.001570842,-0.0032613832,0.000106086765,9.873472e-05,-0.002319364,-0.0013832415,0.0020801402,0.0004563598,-0.000374262,0.00041372664,-0.00046265815,0.0002985713,-0.0033718653,-1.89221e-05,0.0015090483,-0.00011521112,0.00032991302,0.0015504134,0.0018063772,0.0022670836,0.00097292865,0.0038675074,0.00046765883,0.0006107061,0.00048871187,0.00039262045,0.00031914213,0.000258236,0.0011969162,-0.00022748695,0.001708067,-0.002136122,0.0012903967,-0.00073370925
-0.00036549446,0.00089326466,-0.0014848685,0.0008952448,0.0016083122,0.0006275827,-0.000210523,0.001044464,8.919511e-05,-0.0007277654,-0.0037566032,-0.002380125,0.00059651135,0.00039120222,-0.00070673425,0.000882262,-0.00019944462,0.00031118857,-0.00044035376,-0.0013461546,-0.0009808659,0.0023546494,0.00051455584,-0.0004084581,0.00012843322,-0.0011591178,-0.0009540359,-0.0001120489,0.00026818053,-0.0014310679,0.00075467164,0.00024151709,0.0013264322,0.00053607253,-0.0009756062,0.0008774729,-0.0013584909,-0.002102248,-0.0011585626,-0.0030484279,6.202427e-05,-0.0020391094,0.0008810157,-0.0013883951,-0.0007611206,-0.0021732221,-0.000750415,0.00051309285,-0.00037123766,-0.0013831287,0.0018202006,-0.0023671577,-0.0005880861,-0.00083491585,0.0011561904,0.0008315848,0.00089484133,-0.0007629367,3.9632934e-05,0.001962097,0.0010923777,0.0027063345,-0.0018770606,0.00055158226,-0.0010303453,0.00111092,0.00036659633,0.00094705133,-0.0025112575,-0.0005923484,0.0017061114,-0.00093430124,0.00044355597,-0.0005657379,0.0019787254,0.0011293284,-0.0020227497,0.0009316983,0.00026798187,0.00049483794,0.00038359157,-0.0015530739,-0.0022330026,0.00022167017,0.000753775,-8.519398e-05,-0.00015045228,0.0009180848,-0.000117669246,-0.0007045274,0.0017962861,0.00026617906,-0.0013622829,-0.0005988988,0.00029154005,0.0003161259,-0.0011435262,0.00016819245,0.0015830835,8.391418e-05
7.597679e-05,-0.0020601563,-0.002148658,0.0009725168,0.0021001054,-0.0018690688,0.00018437144,-0.00059499143,-0.0061162137,-0.0027521867,0.002364694,-0.002150188,3.2866763e-05,0.0020116388,0.00027503906,0.001914281,0.0009932857,0.0018730661,-0.0013165841,0.0017259293,0.004490528,0.00015256717,-0.0023242764,-0.006102808,-0.0039063864,0.0006161672,0.0052827336,0.002070602,-0.0041875574,-0.0022248598,0.0035369138,0.003933419,-0.0006182136,-0.0032175232,-0.0002082268,-0.0037254968,0.002811311,0.0008752079,-0.0032577023,0.0009620835,0.002564632,-0.0017742537,0.0003566035,0.0006406566,-0.00055375026,0.00074740313,0.0023700728,-0.0041111917,0.0050255693,0.0002160347,-0.0010265935,0.00012242662,-0.0007138485,-0.00016755122,-0.0022551285,0.00090140634,-0.005857577,-0.0025037928,-0.00036369343,-0.0012315727,-0.0025897583,-0.0003933604,-0.00076470367,-0.0009959382,0.0018709033,-0.0016690603,0.0005148875,0.001434078,0.0016011107,-0.0032657075,-0.003999151,-0.00036434582,0.00015956823,-0.00079002714,0.0037804123,0.0010503922,-0.0017960578,0.0039432044,0.0017750533,0.005439063,0.0024856187,0.0012618364,-0.0029284947,-0.0015795081,0.0018166046,-0.005136915,-0.0011185042,0.004615072,0.0049803425,-0.00046616272,0.0016592732,0.0043778853,-0.0041438336,-0.0031749092,-0.00039839643,0.0017760992,0.0011292936,-0.002307687,-0.0013901031,-0.00044314572
0.0015209573,-0.0015532182,-0.001486871,0.00059768854,0.0016450135,-0.0070412275,-0.0018356707,0.0066201896,-0.0037201976,-0.0028858925,-0.0037510616,-0.004242384,0.00023351243,-0.000101996055,0.0008228432,0.0024241349,0.0017506684,-0.0037436017,0.002644752,-0.0067069847,0.0028809833,-0.00024662525,-0.003330613,-0.002514559,-0.00056570664,0.0020351335,-0.0033755524,0.001673395,-0.0017077252,-0.00095075264,0.003989552,0.0014855219,0.0009474853,-0.00064610114,-0.0019832067,0.005221451,0.00024354295,-0.0012646047,-0.0035930024,-7.648909e-05,-0.0018362533,-5.8406167e-06,0.0002924214,-0.0040050894,0.0024032572,0.00010442265,-0.0053414786,0.00074266014,0.002906521,0.00157923,-0.0003952775,0.0018070407,-0.0005027567,0.0026848798,0.0016573735,-0.0055243424,-0.00025181734,-0.0013818626,0.0025199484,0.001459457,0.0007209695,0.0026387323,0.00016872268,-0.00021536375,-0.003595918,4.6199057e-06,0.0015772156,-0.0031659957,-0.0021242478,0.0010160923,-0.0019661244,0.0028670006,-0.0008038636,-0.006387904,0.003529093,-0.0022399812,0.0005942213,0.0008224764,-0.001124956,0.002793344,-0.0017815839,-5.3572203e-05,-0.0016810555,0.004161331,0.0010645743,0.0014178085,-0.004571182,0.004226528,0.0013092716,-0.0014432898,0.00040456714,0.005453445,0.00090783864,0.001980432,0.005842773,-0.0026704997,-0.005258426,-0.001204182,0.0025198674,0.0026391284
0.0015209573,-0.0015532182,-0.001486871,0.00059768854,0.0016450135,-0.0070412275,-0.0018356707,0.0066201896,-0.0037201976,-0.0028858925,-0.0037510616,-0.004242384,0.00023351243,-0.000101996055,0.0008228432,0.0024241349,0.0017506684,-0.0037436017,0.002644752,-0.0067069847,0.0028809833,-0.00024662525,-0.003330613,-0.002514559,-0.00056570664,0.0020351335,-0.0033755524,0.001673395,-0.0017077252,-0.00095075264,0.003989552,0.0014855219,0.0009474853,-0.00064610114,-0.0019832067,0.005221451,0.00024354295,-0.0012646047,-0.0035930024,-7.648909e-05,-0.0018362533,-5.8406167e-06,0.0002924214,-0.0040050894,0.0024032572,0.00010442265,-0.0053414786,0.00074266014,0.002906521,0.00157923,-0.0003952775,0.0018070407,-0.0005027567,0.0026848798,0.0016573735,-0.0055243424,-0.00025181734,-0.0013818626,0.0025199484,0.001459457,0.0007209695,0.0026387323,0.00016872268,-0.00021536375,-0.003595918,4.6199057e-06,0.0015772156,-0.0031659957,-0.0021242478,0.0010160923,-0.0019661244,0.0028670006,-0.0008038636,-0.006387904,0.003529093,-0.0022399812,0.0005942213,0.0008224764,-0.001124956,0.002793344,-0.0017815839,-5.3572203e-05,-0.0016810555,0.004161331,0.0010645743,0.0014178085,-0.004571182,0.004226528,0.0013092716,-0.0014432898,0.00040456714,0.005453445,0.00090783864,0.001980432,0.005842773,-0.0026704997,-0.005258426,-0.001204182,0.0025198674,0.0026391284
0.0015209573,-0.0015532182,-0.001486871,0.00059768854,0.0016450135,-0.0070412275,-0.0018356707,0.0066201896,-0.0037201976,-0.0028858925,-0.0037510616,-0.004242384,0.00023351243,-0.000101996055,0.0008228432,0.0024241349,0.0017506684,-0.0037436017,0.002644752,-0.0067069847,0.0028809833,-0.00024662525,-0.003330613,-0.002514559,-0.00056570664,0.0020351335,-0.0033755524,0.001673395,-0.0017077252,-0.00095075264,0.003989552,0.0014855219,0.0009474853,-0.00064610114,-0.0019832067,0.005221451,0.00024354295,-0.0012646047,-0.0035930024,-7.648909e-05,-0.0018362533,-5.8406167e-06,0.0002924214,-0.0040050894,0.0024032572,0.00010442265,-0.0053414786,0.00074266014,0.002906521,0.00157923,-0.0003952775,0.0018070407,-0.0005027567,0.0026848798,0.0016573735,-0.0055243424,-0.00025181734,-0.0013818626,0.0025199484,0.001459457,0.0007209695,0.0026387323,0.00016872268,-0.00021536375,-0.003595918,4.6199057e-06,0.0015772156,-0.0031659957,-0.0021242478,0.0010160923,-0.0019661244,0.0028670006,-0.0008038636,-0.006387904,0.003529093,-0.0022399812,0.0005942213,0.0008224764,-0.001124956,0.002793344,-0.0017815839,-5.3572203e-05,-0.0016810555,0.004161331,0.0010645743,0.0014178085,-0.004571182,0.004226528,0.0013092716,-0.0014432898,0.00040456714,0.005453445,0.00090783864,0.001980432,0.005842773,-0.0026704997,-0.005258426,-0.001204182,0.0025198674,0.0026391284
-0.002041151,0.0008405234,0.0017192359,-0.0034100213,-0.001381668,-0.0054127704,0.002334184,0.0044544535,-0.002507928,-0.0017246311,0.0006265469,-0.003362617,-0.00039890758,-0.0010201782,-0.0010791185,-0.0008920277,-5.834712e-05,-0.0010488965,-0.0042450144,-0.0029462103,-0.0020231125,0.00048791265,-0.002598994,-0.0012170885,-0.002914052,-0.0035784729,0.000818068,-0.0043445975,-0.0011379616,-0.0020068618,0.004609606,0.0013922523,0.00027131638,0.001052025,0.0005222446,-0.0028477348,0.003977261,-0.004528681,0.0006309043,-0.0012676963,-0.001906988,-0.0021154406,0.0027553583,-0.0023931141,0.002889261,-0.00010227236,0.0036417884,0.00055357156,0.000772582,-5.067006e-05,0.0007251314,0.0026094443,0.00055819826,-0.0005156442,-0.001922936,0.0035598287,0.0031231984,0.0004859644,-0.00069357775,0.002012729,0.0003615111,0.0019072876,-0.0014536532,0.0007334459,0.00030598676,0.0010648526,-0.00015633082,-0.0031119997,-0.0035583714,0.0041558687,-0.0027246377,-0.00019782124,0.00456591,-0.0007914249,0.00045772557,-0.0005138977,0.0013633973,0.00046036608,-0.0013001038,0.0011892901,0.002801474,0.0006757081,-0.0029072734,0.0027673505,0.001725467,0.00062535563,-0.002749926,0.0020906134,0.0033311548,0.0026030492,0.0028062006,-0.00015035016,0.0015705592,0.0018512086,0.003343348,-0.0020825341,0.0033061113,-0.0024915177,0.0010300508,0.0007862297
