feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127
0.00016941708,4.758207e-05,-0.0002577181,0.0011882042,0.0003628116,-0.00012581244,0.0010528221,0.00088752736,0.0003847906,-0.0003861597,0.00026870827,-0.000195764,0.0009601737,0.0011065059,0.004264137,0.0007878826,-0.0011174126,-0.0004149368,-0.000565294,0.0023735096,-0.0005992523,0.00058048265,-0.0005507807,-0.00026125202,-0.0011726657,0.0006245172,0.0017699224,-0.0005879052,0.0006575058,-0.0014150402,0.00045459802,0.0023100947,-0.0004107192,0.00058623275,0.0013159894,0.0011386,-0.00032095396,0.0001256826,0.00033147135,0.00044401866,0.0006505533,-0.0010390482,0.0024922038,-0.00018123929,0.0007594781,0.00096537295,-0.0006896368,-0.000616036,-0.0016320812,0.00027401163,0.002086889,0.00052819244,0.0010423817,-0.002849808,-0.0005945075,-0.0002746262,0.0005072595,-5.483246e-05,0.00015230183,-0.00017774438,0.00039806834,-0.0008230944,-2.0859443e-05,0.0024077082,-5.0067058e-05,-0.0011110262,-0.0005890998,-0.00066154986,0.00083055376,-0.0008971914,-0.0026248242,-0.0008129807,-0.00090021035,-0.0014008426,-6.426667e-05,0.0012823073,0.0009690078,-0.00038762836,0.0004123653,-9.541342e-06,-0.0013832084,0.00023950537,0.0015659264,0.00017254475,4.360336e-06,0.0012151208,-3.1075142e-05,-0.00042399392,-0.00035842,-0.00039744578,-0.0023151932,-0.0015378532,-0.00019304096,0.00052329537,0.0030070692,0.0004661398,-0.0011680346,-0.0012285106,0.00021688105,-0.0018753821,-0.00076723774,0.00033636668,0.0011314524,0.0021875706,0.0007824993,-0.0017213153,0.0006130587,0.0012594317,0.0007083962,-0.0012780211,-0.0007841056,-0.00074748934,-0.0002950944,0.0013250961,0.00010845123,-0.00017942113,0.0011918093,-0.0022751451,0.0001515508,-0.0022398066,0.00033235678,0.0007424528,-0.00062847196,0.0008649177,-0.00095226493,0.0012939528,-6.675333e-05,-0.00045576977
0.00040584334,-0.00016178472,0.0002526539,0.0010011097,0.0022773913,-0.000322496,-0.00017828676,0.0015563049,0.00032990667,-0.0009964352,0.00019183323,-0.00038387615,0.0014471198,0.0023938983,0.004162727,0.0020398719,-0.00045854822,-0.0011113595,-0.0016336945,0.00078051235,-0.00058520277,0.00029792555,-0.0005212832,-0.00070154975,-0.0012431071,0.000626692,0.0018560129,-0.0019411425,0.00071512937,-0.0005596883,0.00068778434,0.0015696305,-0.00040284972,-2.0141413e-05,0.00012168771,0.00058896845,-3.542518e-05,-0.0010104765,0.00038965742,0.0018082791,0.00032613077,-0.00061535055,0.002222597,0.00029307988,0.0022409467,0.0010467836,-0.00074768433,-0.0006854361,-2.5376377e-05,0.0005978708,0.0005806935,-3.9335053e-05,0.0026305884,-0.0017608578,-0.0014511162,-0.0006037985,0.0009756819,0.0014501781,0.0013498984,-0.0008002233,-0.00066309405,0.00061831094,-0.00027689192,0.0022728036,0.00054432865,-0.00055596716,-0.0013412698,-0.0005833097,0.0003790461,-0.000763852,-0.0018882775,-0.0006591328,-0.00082869484,-0.0003999934,-0.0012483189,0.0017089373,-0.00017785058,-0.00029019816,0.0002761449,0.00019936521,-0.000731055,0.00017784063,0.0003022229,0.00054127886,0.0018076319,-8.11683e-05,0.0003214872,0.00045666491,-0.0002370933,-0.0001034738,-0.0015619547,-0.0015816116,-7.9740836e-05,0.0014467845,0.003716782,0.0001452318,-0.0007027602,-0.0008397524,0.00025322128,-0.0037747708,-0.00043079144,0.00022367442,0.001102359,0.0016978389,0.00029389883,-0.00056608306,0.00021649098,0.0007804168,0.0013793256,-0.00089969183,6.019528e-05,-0.00068038935,0.0010222566,0.0014398525,0.0008957605,-3.0818235e-05,0.00050769007,-0.002111999,-0.0019011701,-0.0011302439,0.0010298732,0.00076345593,6.788081e-05,0.00031281798,-0.0015186305,8.7320055e-05,0.0003031031,-0.0009340369
-0.0004039992,0.0002846547,0.00037518874,0.00015749769,0.0013294377,-0.00021097662,0.00050781126,0.00080393563,0.00015683474,-0.00040781,-7.021463e-05,-0.00029461924,0.00048808617,0.001652134,0.0029178998,0.00019034541,0.00011690735,-0.0007348286,-0.0005081783,0.0010792986,-0.00035061306,0.0014635216,-4.6695484e-05,-0.00036922345,-0.00014461826,-0.00022156851,0.0016309838,-0.0009940747,-3.0736977e-05,-0.00065445603,-0.00076086214,0.0022142308,-0.00012977459,-0.0005516501,-0.00027870075,0.00054830086,0.0002313599,-0.0014570932,-0.0009669363,0.0013687486,0.0012075114,-0.00030849854,0.0013813555,0.0008471485,0.0018527299,0.00022320893,-0.00039177554,8.7371365e-05,1.6281614e-05,-1.0039211e-05,0.0021608197,0.00063867046,0.0011773534,-0.0012908478,-0.00088576,-0.00092629093,0.0003805159,0.00046272165,0.0013180556,-0.00053478434,-0.00043776468,-0.0004397139,-0.00021057513,0.0017073605,-0.00029482637,-0.0009120125,0.00015006596,-0.00017042265,0.00020530722,-0.0011763213,-0.00051218347,-0.00073421834,-0.00056691334,-0.0016357084,-0.00029064342,0.0009030768,-0.0006571536,-0.0013538162,0.00017938408,0.00016611173,-0.00089479826,0.001088845,0.0011331033,0.00025641054,0.0009819585,0.00052845624,-0.00027280077,-2.8799675e-05,0.0001464784,-0.00051026186,-0.0010917863,-0.0018961715,-0.00059002516,0.0016156564,0.002700968,0.0013813683,-0.0005763792,-0.001090174,0.0007941094,-0.0020766014,-0.0003614585,8.220284e-05,0.0013026296,0.0019982709,0.00083879125,0.00046054818,0.0006888101,0.0013040352,0.001270146,0.00033567697,-0.0012240625,0.0008495345,0.00036001336,0.0006046257,0.0013634952,-2.8522822e-05,0.00023667421,-0.0017119208,-0.00024095725,-0.00092525827,0.00018847598,0.00062648574,-0.0012406899,-0.00045340238,-0.0013308497,0.0002833935,0.00013552613,-0.0004958431
0.00024188643,0.00090201775,-0.00085602654,-0.00044943084,0.0005591371,-0.00067738036,0.00038603827,0.0004764662,0.0002381644,-0.0016490205,-0.00024467375,-0.00072578946,0.0015201031,0.00050735543,0.0018356384,0.0002449775,0.0006430249,0.00044531227,-0.00023308661,0.00022153076,-0.00047551235,-0.0006751141,-0.0006000415,6.455534e-05,-0.00048790927,0.0009432199,0.00060771377,-0.0025615864,0.0005283184,0.00019148973,0.00027530917,0.00046119178,-0.0008532225,0.00040124246,0.000613913,0.00035520075,4.3702777e-05,-0.000104892184,-0.00037639993,0.00097208703,0.00055890146,-0.00070849026,0.001555966,0.0006143953,0.0015852215,-0.0003421585,-0.00079122727,0.0006223532,0.00019752565,-0.00019825417,0.00078003353,0.0009933176,0.00042129276,-0.0005589837,-0.00069685304,-9.636781e-05,0.00036512135,0.00049120944,0.0011563028,-5.9774604e-05,-1.3615825e-05,0.00047186232,-5.6086166e-05,0.001523119,1.6742619e-06,-0.0004930009,-0.00029855716,0.00015564405,0.00033436946,-0.00045173918,-0.0013186123,-0.00059171766,-0.0005324386,2.525642e-05,4.4871333e-05,2.0772684e-05,-0.000808819,0.00031179818,0.0007714863,-0.00016551434,-0.0004930544,9.307958e-06,0.0006861278,0.0001971765,0.0012123298,7.987418e-06,-0.0003407022,-0.0001657361,0.00019520792,1.7596194e-05,-0.0005187895,-0.0018511582,0.0003805699,0.0022121696,0.0016448762,0.00035990356,0.0001463613,-0.0008245456,0.00036435534,-0.0017622963,-0.0011121802,0.00068839657,0.0002871674,0.0008512467,-0.00011781261,3.4113443e-06,-0.00021397803,0.0007030776,0.001048823,-0.0010457305,-0.00031538916,-0.00023241034,0.00044804421,0.0003829944,0.0010711274,0.00087376125,0.00041383924,-0.00044331996,-0.001323321,-0.0009127073,-0.00017830872,3.9744424e-05,-0.00045909313,0.00024219253,-4.5207235e-05,-0.0003464163,0.00067961134,8.1703765e-06
0.0008101658,-0.0002784378,-1.026002e-05,0.0019245492,0.0020536375,0.00069663126,0.00016010486,0.001002511,0.0010763783,0.00036719596,1.6369158e-05,-0.00056789344,0.0015103923,0.0031046905,0.0056550065,0.0013588441,-0.0009047048,-0.0009497704,-0.0010590144,0.0013000157,-0.0004330345,0.0010801704,-0.0009639178,-0.0010694448,-0.0015895811,0.0010897603,0.0011824274,-0.0020941582,0.00071215397,-0.0009839518,0.0004189518,0.003996051,-0.00093567336,-0.0005919036,1.0716263e-05,-0.0005513717,-0.00047095926,-0.0013873542,-0.00048126903,0.0020002224,0.0015645854,-0.00015210803,0.0028638714,0.0003649029,0.0018319165,0.0014979334,-0.0007458169,0.00015162953,0.000343144,0.00017686293,0.0011728305,0.00037876354,0.0031176312,-0.002897644,-0.0013679431,-0.00016604373,-0.00020179307,0.0011568435,0.00019092555,-0.0020485872,0.00013807145,3.7195976e-05,4.5877627e-05,0.0033277683,0.00064356846,-0.00046569822,-0.0011524864,9.223733e-05,0.00043325126,-0.0009086967,-0.0021241258,-0.00026856706,-0.0014759516,-0.0013374466,-0.0018100832,0.0016123311,-0.00055690703,-0.00086477154,-0.00057624385,0.00021448782,-0.0027269868,-0.0005297914,0.0016551509,0.0001881122,0.0018664239,-0.0001864614,-0.00073113374,0.00038972037,1.1365861e-06,0.0001985565,-0.003117564,-0.0029633923,-0.00065280293,0.0026025998,0.0046392074,0.0012097202,-0.0012932031,-0.001492579,-0.00062821276,-0.0037548076,-0.002094407,0.00047301565,0.0019707028,0.0036860122,0.00045241392,-0.0010712503,0.00041227127,0.00079276087,0.0022856607,-0.001958403,0.0004091322,-0.0010768154,0.0019723694,0.0020276802,0.0012814472,0.0007596713,0.001707508,-0.0033899571,-0.001124779,-0.0027723007,-0.00016385791,0.00064266584,-0.0017250879,-0.00015713177,-0.0022954964,0.0006416614,-0.00018032962,-0.0008036552
0.0006989742,0.00086615485,-4.833247e-05,0.0017963931,0.0010958525,-0.0016986263,-0.0010797671,0.0014212676,9.9826255e-05,-0.0007989141,0.0006124268,-0.00072345533,0.0025015566,0.00432756,0.0065563084,0.0021296076,-0.0007379149,-0.0017554058,-0.0029910922,0.0024660688,-0.0012644955,0.0031169709,-0.0016317716,-0.0005564527,-0.0026217774,0.0023333428,0.0036287121,-0.0030367263,0.0017222461,-0.0017041102,0.00015781731,0.004775183,-0.00016587845,-0.00010135292,2.6341295e-05,-0.0014742067,-0.0020503816,-0.0015776213,0.0009702091,0.0044115814,0.0023239139,-0.00040273252,0.004675278,0.0013090059,0.0038967172,0.0020800873,-0.0019596976,0.000120580626,0.00017223107,0.00089863804,0.002311277,0.0014209939,0.003478165,-0.004098155,-0.0027093599,-0.0018038048,0.0006332264,0.0027278801,0.0024794608,-0.00045024315,-0.00071192445,-0.0007547362,-0.0019630112,0.003456319,-0.00047850792,-0.0010368144,-0.0018341811,-0.00070252764,0.00038555288,-0.00096071704,-0.0033986252,-0.0012625734,-0.0019472241,-0.0019134373,-0.0018830374,0.001875482,-1.5609257e-05,-0.0011558925,0.00084643316,-0.00022028926,-0.0039736643,0.00087336096,0.00070399,-0.0004751835,0.0028386768,-0.00042018676,0.000102882936,-0.0013124151,0.00040020296,-0.0014868298,-0.002353801,-0.0038688595,-0.0015026095,0.0019063413,0.005386226,0.0008961078,-0.002307067,-0.0017663451,-0.00025189357,-0.0044364855,-0.001190285,-0.00065408257,0.0009939644,0.0042225462,0.00051809754,-0.0010588085,0.002901378,0.0019392291,0.0034142882,-0.0015847841,-0.00024577725,-0.0008156887,0.00258586,0.0032774636,0.0014685193,0.0003208658,0.0016345585,-0.0040903767,-0.0021484194,-0.004072024,0.0014997683,0.0020254336,-0.0019619898,0.00031665043,-0.0013341163,0.0017287667,0.00096822553,-1.87119e-05
0.00040158015,0.00059054064,-0.00014025315,-0.00015220865,0.0013241312,-0.00034634647,-0.00027186045,0.00050034083,0.0009240306,-0.0012009919,0.00017040013,-0.0003853647,0.0014152855,0.0017367573,0.0030057002,0.001414988,0.00013570284,-0.0009807391,-0.0014073979,0.0010260727,-0.00073283643,-0.0005532821,-0.0014694434,9.806517e-05,-0.00048260097,0.0006677065,0.002045108,-0.0028266888,0.0001670447,0.00071501033,0.0009930015,0.0012142808,-0.00057854987,-3.1343414e-05,-0.0006765238,0.0010696289,-0.00042497116,-0.0006472334,0.0008757583,0.0013697855,0.0010671939,-0.00086727634,0.0022294899,0.00023451529,0.0016776312,0.0008553791,-0.001565331,-0.0001997326,-0.0007096088,0.0004979783,0.00035259075,0.00052372634,0.0013193655,-0.0014465946,-0.0012055116,-0.0014350552,0.0008276349,0.0011680175,0.0012786214,-0.0010719268,-0.0005576998,0.0007364765,0.0006059405,0.001653313,0.0015424185,-0.00030314102,-0.0011653317,8.559034e-05,0.00058411853,-0.001172634,-0.0018294428,-6.184894e-05,-0.0009364815,0.00010372887,-0.0003863829,0.001217657,0.00011648478,1.3181101e-05,0.00096073153,-0.00037588883,-0.00071509636,0.0002308576,0.0012313372,0.0008333063,0.0021379383,-0.00017762752,0.00030151286,-0.00042877477,-0.00011771339,-0.00011322079,-0.0014724045,-0.004166897,0.0006443726,0.0027338597,0.0027746547,0.0015136062,-0.00052475266,0.00044422486,0.0013990758,-0.003857856,-0.0006270988,0.0011693388,0.0009821823,0.0022046235,0.00031967697,-0.0011466482,-0.00024503417,0.00060069136,0.0017809377,-0.0011117187,0.00023403123,-0.00014476177,0.0009279411,0.0017601931,0.0004512837,-0.0005878825,0.00080893293,-0.0022770506,-0.0011115267,-0.0021024419,0.00057392486,-0.00031724438,-0.0005163777,0.000605949,-0.0009065329,0.00022180009,-0.000551366,0.00048393058
0.00020044872,-0.00033650763,0.0011051572,0.0006309198,0.0018151231,-0.0006174027,0.0005693855,-0.0003123433,0.0006292524,-0.0018173704,0.0006731102,-0.0003505718,-3.8733153e-05,0.003166329,0.0035041606,-0.0002406991,-0.0003684274,-0.00039796333,0.0011077888,0.0011467356,-0.0009448392,0.00090263697,-0.00124724,0.0008108974,-0.00083697564,0.0005505659,0.0011909589,-0.00026594315,0.00049587636,-0.0018279604,-0.00017558635,0.0013636071,-0.0012698378,0.00080697297,-0.0001898652,-0.00011677058,-6.762898e-05,-0.00017489237,-0.00011574152,0.002186849,0.0017454971,-0.0010544702,0.0018476206,0.0003626272,0.0020095655,0.0017528939,-0.0019108017,-0.001094728,-0.0005771927,0.0013458972,0.0013345492,0.0007653161,0.00057325605,-0.002417426,-0.00021279149,-0.00026268515,-0.00045900038,0.00022721746,0.0014788904,-0.0010888306,0.0007268418,0.00026436555,0.00016674495,0.0005418634,-0.0002819332,-3.7484162e-05,-0.000702818,6.5225904e-05,-0.00013074258,-0.0010447234,-0.0012104722,-0.0018952487,-0.0026317695,-0.00087538,-0.0010187702,0.0015573585,-0.00082850544,-0.0002647051,-0.0015470703,-0.0014995944,-0.0020279284,-0.00060110656,0.0012174163,-0.00056947937,0.00031354523,-0.00011540491,0.00089386594,0.00097114104,0.00065756246,-0.00022773354,-0.0003787964,-0.0020795166,-0.00069036055,0.0022369418,0.0029162753,0.0011617746,-0.001672115,-0.0004834907,-0.0005823793,-0.0019749922,-0.0011228145,0.00026632653,0.0012710165,0.0024887696,0.0019753412,-0.0017381131,0.0010330466,0.0013201784,0.0018301024,-0.0004938881,-0.0008246121,-0.0010699651,0.00023437296,0.00057195313,0.00079891,-0.00094979804,0.00095228135,-0.0008918295,-0.00086891395,-0.0017933195,0.0010691269,0.0008985911,-0.0002000049,-0.0004240582,-0.00050302455,0.00067390787,0.00045428955,-0.0003205917
3.251205e-05,0.0009297539,-0.00070531666,0.0010919301,0.0024938406,-0.00023415149,-0.00024051219,0.0016733307,0.0008171563,-0.0012677233,0.00028523672,-0.0002134266,0.00033561414,0.0026441496,0.005723771,0.00086730014,-0.0015035729,-0.00034142288,-0.0008406546,0.0020516033,-0.0008361049,0.0011728476,-0.00084375555,-0.0006914974,-0.0024800333,0.0012235126,0.001992761,-0.0016509728,0.0011173864,-0.0009266316,0.00013078607,0.0030085568,-0.0008969799,3.441375e-05,0.00028516504,0.00033322553,-0.00025180675,-0.0018718864,-0.0009088925,0.0028742235,0.0017333857,-0.0006478291,0.0033118187,0.00088595203,0.004171492,-0.00016942766,-0.0019574633,-0.00094607595,0.0001321939,0.00051037286,0.0025981998,0.0003114711,0.0026637386,-0.0022383512,-0.0011447761,-0.0017159762,0.0006453701,0.0015554391,0.0011358367,-0.0007481613,0.00010675907,-0.00013426857,-0.00016120999,0.0032387294,0.0007090471,-0.0017811529,-0.0006674806,-0.0009701542,0.0013356474,-0.0011503368,-0.0019946273,-0.0005804154,-0.0014621029,-0.0012881095,-0.0021352859,0.0021181898,-0.0019845357,-0.0010564944,-0.00016244034,0.0004100903,-0.003855322,-0.0003583486,0.00095548545,0.00035680298,0.0018363444,0.0010353317,0.00017173118,-0.00036386156,0.0004061254,0.0010137316,-0.0015721717,-0.0041495264,-0.0014269104,0.0024580809,0.005534807,0.0015759213,-0.0027661403,-0.001566129,0.0012360514,-0.0037479494,-0.0013454622,-3.3814245e-05,0.0017438284,0.0022562523,0.00045942943,-0.0011196594,0.00059402257,0.0009992155,0.0020993494,-0.0012187061,-0.00092674757,7.6234806e-05,0.0021389064,0.0009604185,0.0015529008,-0.00039370402,0.0011811084,-0.002220746,-0.0012390541,-0.002424365,0.00092600967,0.0013925822,-0.0016567792,-0.00063002016,-0.0013083013,0.0013183574,0.0011913304,-0.00048212695
0.00065983436,0.0012625774,0.0007150029,0.0008620596,0.00091957604,-7.361872e-06,-0.000422377,0.0014860524,-0.00030761535,-0.0007414156,-0.00037423547,-0.0004994976,0.0018184554,0.001092069,0.0038351929,0.0007327601,-0.0004488798,-0.0008186535,-0.0022719603,0.0012951926,-0.00071171805,0.000861334,-0.001058324,-0.00012249565,-0.0010415512,0.0018068161,0.0013731696,-0.0009629775,0.0016334219,0.00015244458,0.0007893807,0.0015453802,-0.00097310334,-0.0003116677,-9.320133e-06,-0.00034663195,-0.00073223823,-0.0008571837,0.0004451211,0.001337906,0.00041392833,-0.0003852841,0.002051287,0.0007657492,0.00044069983,-5.017438e-05,-0.0004486438,-0.0015360893,-0.00018657453,0.00023659307,0.0013615981,-0.00045181203,0.0013645287,-0.0012567412,-0.00026242636,-0.0013533096,0.0006383783,0.0021573443,0.00026107332,-0.00070315227,0.0008010703,0.0003105471,-0.0008148921,0.0020168673,0.0010980326,-8.265348e-05,-0.00037312935,0.0007456932,0.0002803808,4.3622324e-05,-0.0019398644,0.0016680517,-0.00071309885,0.00043511158,-0.0006087243,0.0013252484,-0.00062413595,-0.0005487658,0.0006945299,-0.00013474187,0.00017325989,0.000110752844,2.0102269e-05,0.00013975834,0.0015737991,0.0011964313,0.0004438215,9.80339e-05,0.000364544,0.0008561779,-0.0018730472,-0.0026023341,-0.00048345563,0.0009028181,0.0022043874,0.0006096843,-0.0008434132,-0.001293078,-0.00018716483,-0.0018010685,-0.00032438134,0.00074273715,0.00071080687,0.0041689593,0.0010393852,-0.001059346,-0.0003141471,0.00022822966,0.0018355213,-0.0022147996,0.00097119686,-0.0003909047,0.0015750461,0.0019899372,0.00070894184,0.00029670095,0.0005615897,-0.0021552357,-0.0005934361,-0.0015644297,0.0013537128,-0.00012276291,1.05747795e-05,0.00020808326,-0.0010028089,0.00015662667,0.0010153927,-0.0009784162
