0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
-0.18994862,-0.73361564,0.049806472,-0.15363762,-0.18762301,-0.027800005,0.43833247,0.05279399,-0.004135869,0.31838092,0.016130565,-0.06033763,-0.077779934,-0.39482358,-0.16400981,0.4661253,0.024992216,-0.41809022,0.07684467,-0.024143094,-0.009780413,0.7676104,-0.6514407,-0.3008653,-0.110866,-0.23231047,0.26735714,0.42731667,0.1553711,0.018930864,-0.0009288354,-0.15172715,0.14842328,0.2133902,0.20531496,-0.37266496,-0.12869406,-0.27872428,-0.1128599,0.20607723,0.08169559,-0.08046419,-0.06815915,0.41007167,0.45645618,-0.419993,0.00041121786,0.30135092,0.51712257,0.11311328,-0.93500525,-0.052852295,-0.47721866,-0.6425631,0.20202146,-0.25516352,0.8008299,0.16577774,-0.378597,-0.30729824,-0.21769561,-0.27025983,0.05414655,0.8135018,0.15408859,-0.18809815,0.073487125,-0.20207444,0.5940818,0.22106346,0.70210177,0.02633751,0.19314885,0.047943577,-0.18200994,-0.46839377,0.3216932,-0.91734123,-0.013491674,-0.49709862,0.24421412,0.050857246,-0.561125,0.0963134,0.34681052,0.0909868,-0.09155564,-0.06641226,-0.73919696,0.5213375,0.088760674,-0.18792218,0.5982986,0.6577928,-0.13226388,0.23245707
0.20640317,0.14589141,-0.09280203,-0.21320087,0.2551735,-0.116517514,0.3981524,0.36175272,0.5211116,-0.48560303,0.37121716,-0.15399465,-0.66600114,-0.771598,-0.24777931,0.40686125,-0.10212372,-0.09572951,-0.23516844,-0.31126988,-0.19060284,0.47592852,-0.38712463,0.11520027,-0.13648699,-0.09950078,0.60337955,0.71564394,0.51454043,-0.28619778,-0.20440543,-0.3467716,-0.3283669,-0.37187004,-0.018940203,-0.24085549,-0.10511771,0.18031672,0.12825224,0.23205936,-0.66542196,-0.24988611,-0.08742669,0.15370351,0.25272006,0.05805394,0.30133396,0.36865813,0.19156848,-0.13999927,-0.36382532,-0.22046462,-0.113737196,-0.5151965,-0.5741367,0.94858,0.40205154,-0.05572696,-0.046008814,0.05111408,-0.051417947,-0.101701915,-0.15875933,-0.11470288,0.2231256,-0.10553411,-0.080442764,0.2507706,0.094366446,-0.2796448,0.18963222,0.21249935,0.54561985,-0.42772946,0.24147232,-0.023647405,0.09487873,-0.9026229,0.06745428,-0.65704685,-0.3621016,0.14618564,-0.5962746,-0.14931403,0.19666351,0.11632925,0.15646763,-0.014611259,-0.50912076,-0.06747088,0.023386078,0.30611914,0.691594,0.8943441,-0.250258,-0.044809222
-0.82898754,-0.7970113,0.17349738,0.6206337,-0.24281701,0.20369199,0.39561033,0.45179844,0.7465174,-0.57758504,-0.2777804,-0.985273,-0.6397716,-0.8292816,0.5902682,0.87089676,-0.18416454,-0.98240525,0.42336982,-0.11847389,-0.66737914,0.4406599,-1.5170077,-0.58822453,-0.015093833,0.7640669,0.51304007,1.8289127,0.55630505,0.23181754,-0.65101206,0.030903071,0.00037309527,-0.12566993,-0.07127272,-0.2129249,0.87595844,0.9289593,-0.11569371,-0.9982738,0.18761969,0.8481015,-0.6103439,-0.21243837,-0.13434531,-0.16009969,0.6600578,-0.9102133,0.8930433,-0.3812046,-0.29444933,-0.5410197,-0.16030234,-0.4278888,0.17913947,-0.46411967,-0.2066342,0.15951312,-0.4240893,-0.13784388,-0.76931536,-0.10187301,-0.3180328,-0.09191254,0.75468576,0.5674487,-0.025664404,-0.9829327,-0.76805264,0.6485747,0.828684,0.241295,1.2588863,0.18640973,0.5910114,0.8304709,-0.32106915,-0.26072502,0.3626805,-0.5235892,-0.5986227,0.17436741,-0.7932087,-0.2008428,0.88979775,0.19075958,-0.19606236,-0.6523267,-1.4373883,0.49546397,-0.4964304,-0.35844204,0.9001343,1.0801653,0.04639396,0.36023995
-0.0073902705,-0.8554577,-0.25513306,0.045920562,-0.031304758,-0.0080621345,0.5964682,0.21256156,-0.3200026,-0.5754617,0.12917371,-0.1768363,-0.13738048,-0.28369546,-0.18425596,0.2936345,0.12391516,-0.3732164,-0.016622305,0.07967098,0.15561278,0.73025864,-0.5178464,0.38225445,-0.43951583,-0.37944126,-0.29055503,0.7814502,0.2300265,0.5214079,0.7424795,-0.63860184,0.87713784,-0.31755015,-0.39253673,0.024136612,0.6043957,-0.41146788,0.6347916,0.36608014,-1.359858,0.86919194,-0.017951608,0.4806579,1.0393509,-0.052948117,-1.0246955,-0.6233027,-0.6135369,0.6805946,0.05538817,1.3463694,-0.05035925,-0.3810284,0.36948594,1.2209423,0.12870963,0.1809055,-0.17052607,0.06706055,-0.15833552,-0.5241439,-0.8776798,-0.38377893,0.5319641,-0.11961626,-0.1724963,0.027200162,-0.49535787,-0.21092491,0.26575327,0.3415552,-0.5256851,-0.38622454,-0.04692502,-0.5660818,0.38321194,-1.0198206,0.6667509,-1.1665553,-0.6896865,-0.14624813,0.3448886,0.018923232,-0.2603076,0.485068,-0.16261242,0.31924793,-0.9987231,0.0915434,0.15245907,0.056479227,1.1027449,0.6668382,0.054541606,-0.18962641
0.5937756,-0.32259932,-0.11278539,0.10108325,0.15456946,-0.9321596,0.51271546,0.28159487,0.7773947,0.30527866,0.5022551,0.11600441,-0.8077778,-0.7120194,-0.26989135,-0.34534204,1.0794488,-0.04482146,-0.6679123,-0.30107757,-0.34131145,-0.031353224,-0.23261736,0.36879316,-0.11402849,-0.759258,0.12371067,0.50863224,-0.6191065,0.26447812,-0.42429188,0.09023555,-0.248438,0.41201517,-0.4386394,-0.5111518,-0.7056462,0.31006226,0.61601156,-0.37010372,0.43239674,-0.25850233,-0.38809064,0.004428923,0.48581162,0.61739296,0.9839439,-0.045443296,0.08649067,0.61792225,-0.08201921,-0.55359954,-0.665944,0.830239,0.23564108,0.8867186,1.5184498,-0.4867495,-0.15703766,0.19897254,0.058290403,-0.6351101,0.12917309,-0.44541058,0.37491128,0.5200735,-0.36241904,-0.2061709,0.85987616,-0.33890626,0.24068224,0.1198348,-0.29446176,-0.5356062,0.1878268,-0.12477545,0.96567225,-1.0555056,-0.6584787,-0.23537375,-0.97233695,-0.53013676,0.6962013,0.598728,0.016055614,-0.2368245,-0.2544267,0.0021859806,-0.04980221,-0.19758092,0.27152252,-0.3152521,0.8481915,0.68979716,0.33740282,0.28151536
-0.2647808,-0.4939679,0.4201517,0.041425835,0.19232416,-0.01499178,-0.05731683,0.9395385,0.28600165,-0.5663322,0.061454076,-0.10025779,-0.05119103,0.10078522,-0.4025695,1.0835152,-0.30575684,-0.9888827,-0.42941615,0.3351635,-0.62319297,0.75045824,-0.5709242,-0.2461003,0.3333577,0.0018257374,0.27781332,0.4597547,-0.13954741,0.78287834,-0.07667415,0.36059678,0.3944976,0.7648163,-0.118364245,-0.3852396,0.86871237,0.7510261,-0.41674224,-0.44113508,-0.61906093,-0.77128506,0.15764067,0.033479452,-0.57915705,-0.4749298,0.4528986,0.0077455044,-0.09733108,-0.38863388,-0.1062237,0.18165326,0.18185036,0.065361194,-0.6111212,-0.24690348,1.0416371,-0.11541486,0.35349545,-0.003912429,-0.56176066,-0.43432024,0.27102733,-1.0212075,-0.49179316,0.3972105,-0.3589661,-0.070009656,-0.22768176,-0.084022075,0.16810167,0.11180916,0.6373641,-0.45105514,0.4058102,0.32673922,-0.33089042,-0.18746448,-0.060874164,-0.80473787,0.33031133,-0.98121494,-0.71205854,-0.32417443,1.190404,-0.48362207,0.33991376,0.07419845,-0.6755255,1.2500051,0.89762974,-0.32321635,0.5427781,0.3692492,-0.45549607,1.1221955
-0.4901921,-0.15622334,-0.056605194,-0.09002537,0.37836108,-0.092014976,-0.1975799,0.39471132,0.21906047,-0.4158326,0.16526832,-0.29417372,-0.44574562,0.30833825,-0.23887055,0.20528953,-0.13217948,-0.5102994,-0.095870614,0.072227426,-0.05347096,1.0475452,-0.0071418113,0.23430036,0.09202232,0.18804039,0.977488,-0.032298505,0.13473941,0.1197045,0.34882554,-0.1870288,-0.10505627,-0.33668613,0.40090728,-0.33038306,0.28370458,0.22742237,-0.15378498,-0.036754556,-0.6360249,-0.35989386,-0.113277756,0.41718155,0.07129376,-0.3508501,0.2003856,-0.15653813,0.13348113,0.16238861,-0.4916582,-0.37613016,-0.194357,-0.491646,-0.31504408,-0.31644225,0.8066495,0.19412346,0.29453668,-0.23648985,-0.5503575,-0.336689,-0.26218268,-0.3733109,-0.30133674,0.0740499,-0.29240265,-0.17604235,-0.098445155,-0.0041877287,0.5756068,0.09682381,0.51034504,0.0016710928,-0.16671668,-0.22922757,0.34830967,-0.73281235,0.32539728,-0.9785065,-0.111846566,-0.07355942,-0.44500008,-0.07622372,0.5166918,0.10270037,0.22961839,0.027355272,-1.0135496,0.95035225,0.107873134,-0.42487177,0.5975289,0.85072553,-0.5626951,0.17912361
-0.11761096,-0.45745885,0.056767274,0.12756525,0.02511677,-0.42436302,0.33002332,0.7938265,0.26501736,0.06042058,0.12517634,0.0694281,-0.3929102,-0.7160234,-0.34167144,0.24953385,0.15711543,-0.3792072,-0.64051366,-0.2824994,-0.014777265,0.26995844,-0.52291375,-0.026281588,0.5233692,0.0592118,0.37813187,0.9378424,-0.019079443,0.190892,-0.3144949,-0.47302184,-0.22346112,0.36053306,0.019949492,-0.28789714,0.36244237,0.0051588537,0.07901141,-0.25575516,-0.5282432,0.09181313,-0.34948695,0.681278,-0.3345807,0.008795421,0.42783436,-0.08651092,-0.116802536,-0.00020031135,-0.043802284,0.3692352,0.2168952,-0.12673317,-0.5533479,0.12797023,0.58023953,0.074927345,0.016188795,-0.1242423,-0.22371574,0.17265183,0.06469507,-0.36987388,-0.09545468,0.10012588,0.28598773,0.4011908,0.14604849,-0.3258025,0.83513874,0.32498664,0.80127233,-0.7872057,0.16785775,-0.0026639183,-0.0022264223,-0.36418876,-0.38993102,-0.5936033,-0.1480703,-0.22518708,-0.34643438,-0.27628812,-0.099471025,0.05304958,-0.055111766,-0.06394823,-0.356923,0.1956035,-0.090630755,-0.01690474,0.84868824,0.50017124,-0.40951124,0.034373622
-0.04949086,-0.22592969,0.053201735,0.06180285,-0.40155733,0.35201657,0.15661685,0.352865,0.032970205,-0.5671074,0.8463346,-0.55408615,-0.15121838,-0.43199366,-0.19801828,0.19791088,-0.06145101,-0.58362436,-0.25713593,0.2460832,-0.6813791,0.85028905,-0.27902922,-0.2098724,-0.09768294,-0.0931503,-0.22741498,0.585243,0.13464822,-0.44753337,-0.35109028,-0.27062,-0.26535666,-0.33983663,-0.36303788,0.010634817,0.14070043,-0.1902299,0.44069487,0.27373067,-0.22271204,0.05984497,0.11233224,0.4643804,0.19665062,-0.12761852,-0.9350752,0.18218932,0.33261397,0.0323835,-0.77940786,0.39379746,-0.27365518,-0.3423453,-0.018650472,1.0500966,0.8236608,-0.21531636,0.0033574551,-0.25753057,-0.30363625,-0.14064975,-0.8239961,0.080037564,0.16426747,-0.061207786,-0.40259466,-0.31858885,-0.42799124,-0.5126442,0.51272124,0.3083271,0.16059995,-0.24364671,0.019485757,-0.14988554,0.024288207,-0.9788213,0.5447942,-0.72233963,-0.23676963,-0.027891606,-0.48092926,0.43160045,0.49637207,0.4556626,0.031519905,0.12908247,-0.69778705,0.25100455,0.34782615,0.20431206,1.2197163,1.2481139,-0.21761827,0.3722712
-0.06400179,-0.91869736,-0.1578511,0.35249817,-0.15303677,-0.106236,0.565488,1.052036,0.16444156,-0.035359032,0.31223202,0.16813298,-0.5290812,-0.91521394,-0.3173856,0.33537823,-0.37504286,-0.28363928,-0.8230792,-0.1540481,0.04432061,0.47218505,-0.29811808,0.1274173,0.3004173,0.26804978,0.3097033,0.9539881,0.28764102,0.10062413,0.01924358,-0.28222874,-0.22424307,0.28226155,-0.26866964,-0.34546793,0.4301869,0.13200802,-0.59463096,-0.34105858,-0.30603385,-0.031240478,-0.13220772,0.64453727,0.027360832,0.21261445,0.06584999,0.05869429,-0.60451114,0.1566208,-0.28953916,0.2007536,0.5628912,-0.3036331,-0.35590482,-0.021748405,0.47778994,-0.1086273,0.341286,0.13446093,-0.5044968,-0.16078831,0.16888385,-0.5030228,-0.31049278,0.0069821016,-0.0067003355,0.688562,-0.09768265,0.12021971,1.0616086,0.41103736,0.89359033,-0.78754675,0.31944165,0.19959964,-0.5072832,-0.5362798,-0.19671819,-0.82161415,-0.2294167,-0.33060187,-0.3232535,-0.18781474,-0.022456495,0.00072624383,-0.21034849,-0.39140642,-0.9010574,0.3200728,0.3562814,0.13627872,0.9964566,0.70367795,-0.3101042,-0.06448284
-0.4466224,-0.5988085,0.16374336,0.004970366,-0.13089077,0.027835142,0.30281007,0.41375253,0.31275284,-0.060066804,0.04359782,-0.31123984,-0.51479506,-0.36046705,-0.15823393,0.19375615,-0.13466802,-0.5333088,-0.15904236,-0.01727388,-0.41823396,0.60800076,-0.7504186,-0.053868826,0.3980637,-0.13740733,0.7188533,0.64256364,0.36685073,0.18501706,0.11309748,0.03333162,-0.34628162,0.18190446,-0.05506691,-0.56913126,0.41768152,0.24763085,0.14683352,-0.22323422,-0.34840938,-0.121714875,-0.27403727,0.31630117,-0.13782862,0.23283719,0.34368917,0.04143886,0.3690251,-0.09005631,-0.36567977,0.07625158,-0.16451074,-0.4471649,-0.3783928,-0.005540615,0.45429346,-0.2067584,-0.07684208,-0.14173807,-0.34873512,-0.17516029,-0.0045010475,-0.22636794,-0.13065614,0.46483508,0.18000922,0.26798674,0.024712346,-0.013464085,0.72956365,0.31122172,0.28101107,-0.10640684,0.19636942,0.04147048,0.25676668,-0.6538035,-0.19021474,-0.730374,-0.11928237,-0.07562674,-0.6206176,0.13066769,0.3088103,-0.0641415,0.1245705,-0.38118517,-0.75413877,0.04375396,0.1538196,0.031683236,0.69726443,0.72936976,-0.40078184,0.21611871
